Rodando pra 1h
Optimize a model with 40044 rows, 59750 columns and 298263 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+06]
  Objective range [3e-01, 7e-01]
  Bounds range    [1e+00, 1e+06]
  RHS range       [1e+00, 2e+02]
Presolve time: 0.50s
Presolved: 40044 rows, 59750 columns, 298263 nonzeros
Variable types: 39825 continuous, 19925 integer (19925 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
23 180 29 26 23 16 17 
24 78 0 12 6 30 11 
24 101 8 40 12 7 5 
25 50 17 36 28 14 11 
25 83 29 25 17 37 18 
25 114 7 19 11 16 19 
26 55 23 21 25 13 14 
26 73 28 16 17 61 18 
26 139 95 63 77 67 56 
26 197 14 18 11 24 24 
27 149 22 31 24 17 15 
27 162 1 4 14 21 7 
28 52 14 10 29 19 11 
28 109 15 40 14 19 9 
28 172 15 17 8 44 17 
28 199 8 21 45 14 5 
29 35 27 32 39 15 14 
29 62 0 25 4 20 24 
30 125 0 12 6 0 41 
31 112 3 5 5 7 14 
32 55 1 10 14 11 10 
33 51 20 20 13 26 13 
33 163 2 19 1 18 20 
33 165 27 15 19 33 16 
34 143 7 32 10 16 7 
34 155 16 12 26 12 8 
35 38 5 12 8 9 37 
35 198 19 10 54 18 10 
36 164 4 8 16 17 45 
37 151 4 9 14 8 7 
39 98 0 19 11 27 15 
39 107 15 20 13 50 7 
41 47 7 16 8 9 9 
41 66 30 20 15 17 18 
42 192 2 3 6 31 3 
43 96 14 12 9 28 10 
43 191 2 10 17 8 25 
44 57 6 20 6 21 3 
45 164 68 75 58 39 45 
46 67 13 35 35 34 9 
46 86 20 25 26 40 11 
46 108 7 5 4 38 24 
46 148 31 16 28 24 18 
46 179 26 48 34 34 15 
46 196 29 63 17 17 16 
48 137 2 5 21 19 4 
48 181 5 3 27 33 3 
49 75 10 39 24 12 5 
49 102 1 23 18 12 23 
49 171 1 43 12 21 5 
50 89 39 26 38 59 21 
50 123 1 21 2 24 4 
51 178 10 7 7 24 5 
52 97 9 5 7 6 18 
53 79 1 13 5 4 3 
53 136 13 9 21 7 10 
54 117 5 4 46 3 22 
54 166 4 14 12 12 19 
56 174 1 8 16 23 1 
56 177 73 66 68 61 37 
57 179 1 8 12 9 24 
58 134 6 10 15 14 13 
59 63 3 1 25 16 6 
59 85 20 41 44 20 10 
61 148 7 52 30 5 4 
63 68 6 48 51 30 5 
64 104 5 14 14 32 8 
65 105 5 8 2 4 13 
67 188 1 8 27 7 3 
68 104 2 8 7 5 33 
68 147 23 36 24 33 15 
69 146 2 2 7 4 43 
70 161 52 57 69 56 29 
71 154 2 19 26 4 4 
72 86 8 8 4 16 37 
73 82 5 12 48 39 3 
75 118 1 3 3 8 20 
76 136 10 19 19 14 11 
76 167 12 13 34 46 6 
77 192 67 62 44 54 37 
79 112 18 18 55 12 12 
80 110 17 20 19 55 11 
80 176 4 19 39 12 5 
81 98 1 43 37 17 1 
82 191 81 82 90 51 45 
83 185 6 19 18 4 5 
84 109 18 21 34 9 11 
84 111 16 25 38 28 8 
85 103 10 14 11 33 29 
85 135 6 53 26 17 4 
86 186 60 68 43 31 37 
87 158 0 3 9 16 26 
88 115 10 28 14 38 7 
88 119 25 54 29 16 15 
88 132 32 50 16 24 18 
89 120 0 7 8 19 36 
90 144 2 6 4 24 24 
90 170 23 20 30 25 14 
91 106 20 16 10 19 11 
91 171 14 22 21 35 15 
92 121 35 49 21 18 18 
92 138 6 23 6 42 6 
93 124 3 6 41 9 3 
95 101 6 34 23 3 3 
96 186 7 35 8 48 4 
98 190 34 26 32 38 17 
99 175 1 2 14 12 18 
100 139 0 1 16 19 23 
102 120 36 19 45 21 21 
102 173 30 54 28 16 17 
103 123 21 17 45 11 15 
105 116 24 26 14 35 14 
106 178 24 14 25 19 16 
107 172 42 26 29 29 25 
107 183 7 8 24 7 11 
109 116 4 30 11 2 36 
110 199 4 3 8 38 4 
111 151 12 8 27 29 6 
113 153 2 27 27 4 2 
114 143 10 16 13 49 6 
117 168 1 19 48 3 1 
121 140 8 12 7 24 24 
122 161 71 38 85 83 40 
122 195 1 7 8 14 23 
124 181 13 32 18 28 9 
125 134 25 54 14 38 18 
126 127 0 10 30 11 7 
129 169 2 5 8 8 10 
129 187 12 17 29 12 11 
130 148 11 19 25 43 6 
131 134 96 85 96 61 49 
131 156 1 34 17 20 11 
132 145 3 5 18 45 3 
133 155 7 10 23 3 14 
135 152 3 42 24 3 3 
137 164 25 14 47 31 18 
138 188 12 22 10 37 11 
142 157 10 7 26 34 12 
147 149 1 17 23 3 6 
148 189 7 8 19 16 34 
150 186 7 8 11 33 14 
156 170 11 31 28 18 5 
156 176 9 36 17 29 6 
157 194 65 52 40 42 40 
158 182 7 6 46 44 5 
159 161 0 19 6 20 4 
160 184 5 13 7 13 25 
163 195 68 41 53 44 40 
165 196 4 26 30 8 32 
167 168 1 4 42 7 9 
169 190 0 2 31 18 20 
173 182 1 7 13 2 15 
175 194 0 33 14 4 2 
177 193 6 10 14 5 10 
180 193 60 79 47 63 32 
181 199 0 11 23 12 26 
193 195 59 68 32 53 31 
(3069 4612 4615 4580 3062 )

